,name,album,artist,release_date,length,popularity,danceability,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
520,One Thing Left to Try,Little Dark Age,MGMT,2018-02-09,260346,51,0.576,0.00678,0.576,0.94,0.00066,0.308,-4.541,0.0445,128.017,4
521,When You're Small,Little Dark Age,MGMT,2018-02-09,210880,45,0.465,0.612,0.465,0.465,0.00639,0.223,-7.792,0.0276,140.001,4
522,Hand It Over,Little Dark Age,MGMT,2018-02-09,253360,53,0.378,0.706,0.378,0.614,0.00766,0.129,-8.941,0.0387,175.926,4
523,High,Trippy Caribbean,Rawayana,2016-10-07,286714,46,0.797,0.132,0.797,0.804,0.0,0.107,-7.068,0.0599,104.065,4
524,Tucacas,Trippy Caribbean,Rawayana,2016-10-07,158320,24,0.758,0.0622,0.758,0.862,0.000642,0.193,-5.446,0.0559,134.985,4
525,Funky Fiesta,Trippy Caribbean,Rawayana,2016-10-07,261966,26,0.794,0.0121,0.794,0.926,0.0088,0.058,-5.647,0.0448,119.994,4
526,Añejo,Trippy Caribbean,Rawayana,2016-10-07,270074,22,0.787,0.119,0.787,0.491,0.00379,0.364,-8.57,0.091,90.011,4
527,Véngase I,Trippy Caribbean,Rawayana,2016-10-07,259310,37,0.776,0.0425,0.776,0.592,2.67e-05,0.101,-7.246,0.0431,129.96,4
528,Entre Tus Sábanas,Trippy Caribbean,Rawayana,2016-10-07,193177,19,0.751,0.0269,0.751,0.764,0.471,0.224,-7.098,0.0624,180.063,4
529,Véngase Ii,Trippy Caribbean,Rawayana,2016-10-07,200264,29,0.659,0.0864,0.659,0.636,3.3e-05,0.124,-8.076,0.0988,195.035,3
530,Volero,Trippy Caribbean,Rawayana,2016-10-07,188661,23,0.83,0.529,0.83,0.81,0.000742,0.178,-5.996,0.0268,107.031,4
531,Palmera del Desierto,Trippy Caribbean,Rawayana,2016-10-07,215318,22,0.679,0.0158,0.679,0.913,0.00705,0.668,-5.659,0.0473,104.989,4
532,Cabeza,Trippy Caribbean,Rawayana,2016-10-07,411417,15,0.552,0.0151,0.552,0.817,0.126,0.0907,-6.194,0.133,139.958,4
533,Certainty,Volcano,Temples,2017-03-03,264733,0,0.482,0.00149,0.482,0.809,0.00053,0.208,-8.932,0.0545,92.474,4
534,All Join In,Volcano,Temples,2017-03-03,248186,0,0.348,0.000997,0.348,0.738,0.0126,0.129,-8.561,0.0534,146.027,4
535,(I Want to Be Your) Mirror,Volcano,Temples,2017-03-03,286426,0,0.421,5.98e-05,0.421,0.807,0.125,0.24,-8.165,0.0393,142.966,4
536,Oh the Saviour,Volcano,Temples,2017-03-03,225453,0,0.419,0.0304,0.419,0.752,0.0,0.0765,-7.739,0.0476,156.479,4
537,Born Into the Sunset,Volcano,Temples,2017-03-03,286386,0,0.372,0.000358,0.372,0.699,2.75e-05,0.256,-6.387,0.0371,114.93,4
538,How Would You Like To Go?,Volcano,Temples,2017-03-03,215106,0,0.123,0.621,0.123,0.519,0.928,0.0893,-6.66,0.0314,148.803,4
539,Open Air,Volcano,Temples,2017-03-03,286986,0,0.326,0.00316,0.326,0.611,0.0195,0.369,-7.345,0.0302,97.1,4
540,In My Pocket,Volcano,Temples,2017-03-03,183106,0,0.453,0.000138,0.453,0.854,6.38e-05,0.157,-7.86,0.0826,142.955,4
541,Celebration,Volcano,Temples,2017-03-03,259373,0,0.313,6.84e-05,0.313,0.714,2.68e-05,0.366,-7.877,0.038,144.007,4
542,Mystery Of Pop,Volcano,Temples,2017-03-03,204586,0,0.491,0.00213,0.491,0.719,0.000139,0.0655,-6.303,0.0303,142.967,4
543,Roman God-Like Man,Volcano,Temples,2017-03-03,230600,0,0.554,0.00222,0.554,0.766,0.0396,0.0916,-6.283,0.0366,123.967,4
544,Strange Or Be Forgotten,Volcano,Temples,2017-03-03,248200,0,0.427,0.00241,0.427,0.791,0.00342,0.225,-7.491,0.0492,116.949,4
545,No Woman,Light Upon the Lake,Whitney,2016-06-03,237973,66,0.581,0.893,0.581,0.4,0.576,0.161,-8.739,0.0291,112.331,4
546,The Falls,Light Upon the Lake,Whitney,2016-06-03,140693,42,0.688,0.835,0.688,0.7,0.325,0.121,-5.695,0.0375,110.233,4
547,Golden Days,Light Upon the Lake,Whitney,2016-06-03,242093,56,0.389,0.0619,0.389,0.696,0.43,0.546,-5.251,0.0402,153.245,5
548,Dave’s Song,Light Upon the Lake,Whitney,2016-06-03,181213,48,0.589,0.351,0.589,0.466,0.169,0.267,-7.75,0.0296,141.567,4
549,Light Upon the Lake,Light Upon the Lake,Whitney,2016-06-03,189453,42,0.48,0.971,0.48,0.142,0.582,0.104,-14.025,0.0257,97.794,4
550,No Matter Where We Go,Light Upon the Lake,Whitney,2016-06-03,161746,44,0.621,0.313,0.621,0.932,0.478,0.149,-3.8,0.0473,105.896,4
551,On My Own,Light Upon the Lake,Whitney,2016-06-03,134240,52,0.621,0.88,0.621,0.369,0.00123,0.14,-7.652,0.0347,112.705,4
552,Red Moon,Light Upon the Lake,Whitney,2016-06-03,102466,37,0.533,0.472,0.533,0.404,0.852,0.0941,-8.54,0.0383,95.295,4
553,Polly,Light Upon the Lake,Whitney,2016-06-03,206026,45,0.565,0.91,0.565,0.306,0.101,0.312,-6.797,0.0273,77.181,4
554,Follow,Light Upon the Lake,Whitney,2016-06-03,206786,38,0.566,0.708,0.566,0.582,0.548,0.104,-6.288,0.03,119.93,4
555,Age Of Man,Anthem Of The Peaceful Army,Greta Van Fleet,2018-10-19,366186,56,0.46,0.0377,0.46,0.601,0.715,0.0954,-5.486,0.0304,136.912,4
556,The Cold Wind,Anthem Of The Peaceful Army,Greta Van Fleet,2018-10-19,196546,55,0.506,0.00538,0.506,0.881,0.352,0.156,-3.926,0.0363,92.049,4
557,When The Curtain Falls,Anthem Of The Peaceful Army,Greta Van Fleet,2018-10-19,222960,62,0.535,0.0297,0.535,0.975,0.126,0.0482,-2.959,0.0647,96.004,4
558,Watching Over,Anthem Of The Peaceful Army,Greta Van Fleet,2018-10-19,267333,55,0.396,0.00167,0.396,0.734,0.0637,0.103,-4.897,0.0312,132.567,4
559,"Lover, Leaver",Anthem Of The Peaceful Army,Greta Van Fleet,2018-10-19,214986,55,0.496,0.00214,0.496,0.924,0.22,0.136,-3.895,0.0507,91.882,4
560,You're The One,Anthem Of The Peaceful Army,Greta Van Fleet,2018-10-19,266933,61,0.553,0.0125,0.553,0.807,0.00222,0.302,-5.805,0.0428,151.916,4
561,The New Day,Anthem Of The Peaceful Army,Greta Van Fleet,2018-10-19,224826,53,0.655,0.0162,0.655,0.861,0.0163,0.0869,-4.439,0.0328,96.411,4
562,Mountain Of The Sun,Anthem Of The Peaceful Army,Greta Van Fleet,2018-10-19,270760,54,0.478,0.0376,0.478,0.9,0.0524,0.101,-3.16,0.0471,90.959,4
563,Brave New World,Anthem Of The Peaceful Army,Greta Van Fleet,2018-10-19,300880,53,0.341,0.0583,0.341,0.848,0.129,0.136,-4.475,0.0371,136.568,4
564,Anthem,Anthem Of The Peaceful Army,Greta Van Fleet,2018-10-19,281306,56,0.609,0.372,0.609,0.536,0.000484,0.108,-8.076,0.0375,154.067,4
565,"Lover, Leaver (Taker, Believer)",Anthem Of The Peaceful Army,Greta Van Fleet,2018-10-19,361173,51,0.505,0.00136,0.505,0.892,0.329,0.117,-4.244,0.0377,91.999,4
566,Once We Begin (Intro),"Yours, Dreamily,",The Arcs,2015-08-28,31933,30,0.361,0.812,0.361,0.214,0.000843,0.603,-25.778,0.127,69.256,3
567,Outta My Mind,"Yours, Dreamily,",The Arcs,2015-08-28,214693,44,0.519,0.00936,0.519,0.737,7.76e-05,0.378,-6.451,0.0615,131.042,4
568,Pistol Made of Bones,"Yours, Dreamily,",The Arcs,2015-08-28,202960,40,0.517,0.0594,0.517,0.697,0.0597,0.467,-8.58,0.0419,113.65,4
569,Everything You Do (You Do for You),"Yours, Dreamily,",The Arcs,2015-08-28,187720,34,0.595,0.716,0.595,0.764,0.148,0.162,-10.262,0.29,99.581,4
570,Cold Companion,"Yours, Dreamily,",The Arcs,2015-08-28,235306,37,0.581,0.032,0.581,0.517,0.00754,0.4,-9.565,0.0422,153.384,4
571,Nature's Child,"Yours, Dreamily,",The Arcs,2015-08-28,192040,37,0.508,0.403,0.508,0.334,0.186,0.0961,-13.42,0.0383,139.737,3
572,Velvet Ditch,"Yours, Dreamily,",The Arcs,2015-08-28,192093,36,0.626,0.000598,0.626,0.727,0.000596,0.1,-9.829,0.0481,121.352,3
573,Come & Go,"Yours, Dreamily,",The Arcs,2015-08-28,240746,30,0.607,0.262,0.607,0.528,4.56e-06,0.579,-9.388,0.0409,109.326,4
574,Rosie (Ooh La La),"Yours, Dreamily,",The Arcs,2015-08-28,226413,33,0.491,0.0147,0.491,0.544,0.028,0.292,-10.374,0.0507,148.4,4
575,Searching the Blue,"Yours, Dreamily,",The Arcs,2015-08-28,181480,45,0.519,0.504,0.519,0.398,0.000117,0.11,-11.594,0.0273,139.408,4
576,Work,Seeing Other People,Foxygen,2019-04-26,195598,27,0.652,0.0818,0.652,0.877,5.89e-05,0.282,-7.302,0.107,111.615,4
577,Mona,Seeing Other People,Foxygen,2019-04-26,255099,33,0.836,0.394,0.836,0.692,0.117,0.115,-8.82,0.132,129.495,4
578,Seeing Other People,Seeing Other People,Foxygen,2019-04-26,182499,22,0.286,0.00182,0.286,0.731,0.0207,0.151,-7.352,0.0421,109.157,3
579,Face the Facts,Seeing Other People,Foxygen,2019-04-26,200642,24,0.76,0.253,0.76,0.592,0.0473,0.55,-8.07,0.0448,104.617,4
580,Livin' a Lie,Seeing Other People,Foxygen,2019-04-26,242576,25,0.371,0.233,0.371,0.538,1.11e-05,0.121,-9.373,0.0377,142.799,4
581,The Thing Is,Seeing Other People,Foxygen,2019-04-26,217273,25,0.519,0.00611,0.519,0.916,0.00078,0.404,-5.925,0.0687,112.439,4
582,News,Seeing Other People,Foxygen,2019-04-26,305203,22,0.429,0.0829,0.429,0.765,0.0543,0.671,-8.354,0.0494,94.958,4
583,Flag at Half-Mast,Seeing Other People,Foxygen,2019-04-26,331971,19,0.372,0.306,0.372,0.743,0.000818,0.164,-7.987,0.0488,130.816,4
584,The Conclusion,Seeing Other People,Foxygen,2019-04-26,290885,18,0.657,0.045,0.657,0.852,0.171,0.309,-8.699,0.0515,92.335,4
585,Cool 2,Hoops EP,Hoops,2016-08-26,115506,25,0.351,0.00452,0.351,0.776,0.00871,0.199,-7.112,0.0561,131.444,5
586,Yeah,Hoops EP,Hoops,2016-08-26,170933,18,0.265,0.598,0.265,0.679,0.98,0.149,-11.443,0.0467,98.806,4
587,Going Strong,Hoops EP,Hoops,2016-08-26,181453,19,0.382,0.195,0.382,0.583,0.0562,0.276,-8.805,0.0564,163.338,4
588,Give It Time,Hoops EP,Hoops,2016-08-26,262091,36,0.292,0.123,0.292,0.69,0.154,0.137,-7.676,0.0311,118.522,4
589,Là-haut,Matahari (French Version),L'Impératrice,2018-03-02,231493,39,0.718,0.23,0.718,0.572,0.897,0.299,-11.527,0.0583,171.038,4
590,Erreur 404,Matahari (French Version),L'Impératrice,2018-03-02,220506,49,0.72,0.375,0.72,0.256,0.626,0.125,-12.217,0.0352,95.013,4
591,Matahari,Matahari (French Version),L'Impératrice,2018-03-02,188800,36,0.698,0.0489,0.698,0.704,0.269,0.0871,-9.647,0.0464,123.902,4
592,Paris,Matahari (French Version),L'Impératrice,2018-03-02,236653,41,0.762,0.144,0.762,0.6,0.005,0.111,-9.672,0.107,91.002,4
593,Vacances,Matahari (French Version),L'Impératrice,2018-03-02,261493,40,0.708,0.334,0.708,0.489,0.533,0.625,-12.283,0.0476,155.995,4
594,Dreaming of You,Matahari (French Version),L'Impératrice,2018-03-02,263506,41,0.776,0.0941,0.776,0.546,0.217,0.12,-11.036,0.066,89.988,4
595,Masques,Matahari (French Version),L'Impératrice,2018-03-02,190453,31,0.586,0.345,0.586,0.549,0.618,0.133,-12.318,0.0359,121.975,4
596,Ma Starlight,Matahari (French Version),L'Impératrice,2018-03-02,223080,29,0.511,0.0928,0.511,0.398,0.00123,0.115,-9.967,0.199,203.799,4
597,Balade fantôme,Matahari (French Version),L'Impératrice,2018-03-02,280760,28,0.686,0.444,0.686,0.517,0.819,0.106,-13.551,0.0396,81.972,4
598,Matahari (Le retour),Matahari (French Version),L'Impératrice,2018-03-02,411973,27,0.746,0.0663,0.746,0.645,0.811,0.132,-11.733,0.0443,123.949,4
599,Entre-deux,Matahari (French Version),L'Impératrice,2018-03-02,323240,30,0.855,0.454,0.855,0.268,0.166,0.084,-14.085,0.055,125.949,4
600,Abysse,Caravelle,Polo & Pan,2017-05-19,161586,38,0.543,0.721,0.543,0.497,0.657,0.101,-10.347,0.0325,117.233,4
601,Aqualand,Caravelle,Polo & Pan,2017-05-19,257746,41,0.759,0.282,0.759,0.784,0.0337,0.301,-6.434,0.032,112.007,4
602,Cœur croisé,Caravelle,Polo & Pan,2017-05-19,202346,50,0.699,0.481,0.699,0.83,0.00244,0.138,-6.348,0.0336,148.03,4
603,Zoom Zoom,Caravelle,Polo & Pan,2017-05-19,209800,58,0.678,0.0459,0.678,0.849,0.613,0.0833,-6.983,0.0367,94.003,4
604,Kirghiz,Caravelle,Polo & Pan,2017-05-19,306866,41,0.829,0.0428,0.829,0.613,0.898,0.171,-5.195,0.0785,121.021,4
605,Dorothy,Caravelle,Polo & Pan,2017-05-19,316906,42,0.801,0.02,0.801,0.454,0.339,0.0965,-9.582,0.0572,118.001,4
606,Plage isolée (soleil levant),Caravelle,Polo & Pan,2017-05-19,231960,54,0.757,0.54,0.757,0.517,0.0711,0.0995,-8.068,0.0248,97.014,4
607,Mexicali,Caravelle,Polo & Pan,2017-05-19,373080,50,0.746,0.018,0.746,0.82,0.338,0.106,-5.114,0.0337,121.009,4
608,Chasseur d'ivoire,Caravelle,Polo & Pan,2017-05-19,310146,36,0.406,0.647,0.406,0.595,0.000614,0.305,-7.589,0.0469,104.892,4
609,Pays imaginaire,Caravelle,Polo & Pan,2017-05-19,289720,53,0.269,0.77,0.269,0.537,0.00322,0.0891,-5.682,0.0302,79.304,4
610,In Our Blood,Never Enough,Public Access T.V.,2016-09-30,192518,0,0.443,3.1e-05,0.443,0.97,0.000138,0.214,-3.572,0.102,169.968,4
611,Summertime,Never Enough,Public Access T.V.,2016-09-30,196705,0,0.53,5.36e-05,0.53,0.913,0.0193,0.318,-2.551,0.0501,122.069,4
612,Patti Peru,Never Enough,Public Access T.V.,2016-09-30,208918,0,0.367,0.00432,0.367,0.888,0.000233,0.156,-3.423,0.0771,129.06,4
613,Careful,Never Enough,Public Access T.V.,2016-09-30,227665,0,0.485,0.00917,0.485,0.518,0.000892,0.1,-5.322,0.0407,81.113,4
614,In Love and Alone,Never Enough,Public Access T.V.,2016-09-30,154225,0,0.385,0.000308,0.385,0.799,8.88e-05,0.164,-3.471,0.0788,127.349,4
615,Remember,Never Enough,Public Access T.V.,2016-09-30,203412,0,0.526,0.000133,0.526,0.824,0.0175,0.0905,-3.764,0.0453,124.466,4
616,Sudden Emotion,Never Enough,Public Access T.V.,2016-09-30,159412,0,0.652,1.48e-05,0.652,0.72,0.877,0.0408,-3.534,0.0593,129.992,4
617,On Location,Never Enough,Public Access T.V.,2016-09-30,217785,0,0.348,0.000109,0.348,0.887,0.000165,0.374,-4.173,0.0463,129.575,4
618,Sell You on a Lie,Never Enough,Public Access T.V.,2016-09-30,200385,0,0.492,0.0019,0.492,0.927,0.0103,0.0973,-3.566,0.0906,134.928,4
619,In The Morning I’ll Be Better,Yours Conditionally,Tennis,2017-03-10,213173,41,0.343,0.632,0.343,0.607,0.00808,0.0824,-5.048,0.0357,155.579,3
620,My Emotions Are Blinding,Yours Conditionally,Tennis,2017-03-10,221800,25,0.732,0.0216,0.732,0.856,0.0,0.106,-4.293,0.035,95.011,4
621,Fields Of Blue,Yours Conditionally,Tennis,2017-03-10,208453,24,0.659,0.0805,0.659,0.728,0.348,0.0595,-5.391,0.0273,131.03,4
622,Ladies Don’t Play Guitar,Yours Conditionally,Tennis,2017-03-10,224093,33,0.676,0.388,0.676,0.557,4.5e-05,0.0623,-5.509,0.0273,99.955,4
623,Matrimony,Yours Conditionally,Tennis,2017-03-10,200079,22,0.609,0.553,0.609,0.64,2.33e-06,0.158,-5.683,0.0349,172.05,4
624,Baby Don’t Believe,Yours Conditionally,Tennis,2017-03-10,293520,22,0.548,0.331,0.548,0.548,0.00421,0.0743,-5.359,0.0292,79.494,4
625,Please Don’t Ruin This For Me,Yours Conditionally,Tennis,2017-03-10,165760,21,0.577,0.367,0.577,0.548,0.00452,0.265,-7.362,0.0246,96.29,3
626,10 Minutes 10 Years,Yours Conditionally,Tennis,2017-03-10,191160,24,0.533,0.374,0.533,0.547,0.223,0.0764,-7.19,0.0263,182.953,4
627,Modern Woman,Yours Conditionally,Tennis,2017-03-10,243893,25,0.379,0.831,0.379,0.418,0.00395,0.217,-7.962,0.0395,176.362,4
628,Island Music,Yours Conditionally,Tennis,2017-03-10,219213,31,0.29,0.956,0.29,0.465,0.912,0.0935,-18.178,0.164,97.711,4
629,Windows,666,Sugar Candy Mountain,2016-07-08,192027,54,0.525,0.147,0.525,0.635,0.000114,0.122,-7.805,0.0239,82.445,4
630,Change,666,Sugar Candy Mountain,2016-07-08,110769,33,0.254,0.117,0.254,0.734,0.288,0.344,-9.467,0.0401,99.255,4
631,666,666,Sugar Candy Mountain,2016-07-08,255552,48,0.445,0.0022,0.445,0.724,0.000328,0.0628,-6.154,0.0256,99.548,4
632,Atlas,666,Sugar Candy Mountain,2016-07-08,342910,32,0.225,0.145,0.225,0.754,0.0227,0.267,-6.816,0.0524,83.242,4
633,Tired,666,Sugar Candy Mountain,2016-07-08,218552,42,0.636,0.238,0.636,0.592,0.12,0.239,-7.69,0.029,104.274,4
634,Being,666,Sugar Candy Mountain,2016-07-08,293412,28,0.477,0.0151,0.477,0.636,0.245,0.322,-7.474,0.0303,116.139,4
635,Time,666,Sugar Candy Mountain,2016-07-08,196388,28,0.31,0.00666,0.31,0.718,0.344,0.238,-7.031,0.0421,200.121,4
636,Eye on You,666,Sugar Candy Mountain,2016-07-08,238587,34,0.618,0.124,0.618,0.776,0.278,0.0747,-6.113,0.0284,110.983,4
637,Who I Am,666,Sugar Candy Mountain,2016-07-08,273339,28,0.46,0.00215,0.46,0.779,0.0605,0.0794,-6.25,0.0321,119.933,4
638,Summer of Our Discontent,666,Sugar Candy Mountain,2016-07-08,216801,42,0.509,0.24,0.509,0.55,0.0339,0.0811,-6.498,0.0278,136.219,4
639,Hold You Now (feat. Danielle Haim),Father of the Bride,Vampire Weekend,2019-05-03,153786,49,0.284,0.0817,0.284,0.457,0.0,0.413,-9.239,0.0382,86.88,4
640,Harmony Hall,Father of the Bride,Vampire Weekend,2019-05-03,308733,64,0.653,0.475,0.653,0.76,0.000129,0.0917,-6.086,0.0479,98.008,4
641,Bambina,Father of the Bride,Vampire Weekend,2019-05-03,102680,50,0.511,0.266,0.511,0.538,0.000187,0.203,-6.185,0.124,148.648,4
642,This Life,Father of the Bride,Vampire Weekend,2019-05-03,268600,65,0.62,0.228,0.62,0.712,3.39e-06,0.0561,-6.434,0.1,170.234,4
643,Big Blue,Father of the Bride,Vampire Weekend,2019-05-03,108573,47,0.691,0.818,0.691,0.306,0.00798,0.0992,-9.65,0.0631,149.965,5
644,How Long?,Father of the Bride,Vampire Weekend,2019-05-03,212253,45,0.864,0.502,0.864,0.39,4.81e-05,0.127,-7.438,0.0392,103.948,4
645,Unbearably White,Father of the Bride,Vampire Weekend,2019-05-03,280200,52,0.531,0.219,0.531,0.422,0.0198,0.0608,-7.081,0.0571,188.056,4
646,Rich Man,Father of the Bride,Vampire Weekend,2019-05-03,149986,47,0.499,0.795,0.499,0.397,0.00138,0.129,-9.957,0.0675,176.12,4
647,Married in a Gold Rush (feat. Danielle Haim),Father of the Bride,Vampire Weekend,2019-05-03,222373,47,0.733,0.829,0.733,0.439,0.000213,0.139,-8.109,0.0942,104.882,4
648,My Mistake,Father of the Bride,Vampire Weekend,2019-05-03,198960,37,0.522,0.847,0.522,0.326,0.0279,0.366,-11.17,0.0652,79.79,3
649,Sympathy,Father of the Bride,Vampire Weekend,2019-05-03,226733,44,0.708,0.0199,0.708,0.777,0.0023,0.193,-5.507,0.0568,119.968,4
650,Sunflower (feat. Steve Lacy),Father of the Bride,Vampire Weekend,2019-05-03,137600,59,0.863,0.406,0.863,0.576,0.00824,0.141,-5.691,0.0567,100.03,4
651,Flower Moon (feat. Steve Lacy),Father of the Bride,Vampire Weekend,2019-05-03,237346,50,0.726,0.529,0.726,0.759,0.00068,0.15,-7.151,0.0614,110.05,4
652,2021,Father of the Bride,Vampire Weekend,2019-05-03,98346,48,0.815,0.867,0.815,0.284,0.00105,0.0987,-7.057,0.0427,73.785,4
653,We Belong Together (feat. Danielle Haim),Father of the Bride,Vampire Weekend,2019-05-03,190733,39,0.679,0.429,0.679,0.568,0.0,0.263,-6.452,0.0249,82.998,4
654,Stranger,Father of the Bride,Vampire Weekend,2019-05-03,248946,40,0.487,0.431,0.487,0.586,0.000128,0.128,-6.365,0.0781,81.258,4
655,Spring Snow,Father of the Bride,Vampire Weekend,2019-05-03,161466,37,0.815,0.754,0.815,0.579,0.219,0.153,-9.742,0.045,118.045,4
656,"Jerusalem, New York, Berlin",Father of the Bride,Vampire Weekend,2019-05-03,174653,50,0.562,0.917,0.562,0.199,0.0,0.229,-10.4,0.0574,134.039,4
657,Here Comes The Cowboy,Here Comes The Cowboy,Mac DeMarco,2019-05-10,180127,40,0.706,0.237,0.706,0.111,0.849,0.0912,-20.481,0.164,57.012,4
658,Nobody,Here Comes The Cowboy,Mac DeMarco,2019-05-10,212460,51,0.877,0.776,0.877,0.178,0.0193,0.107,-13.987,0.102,74.997,4
659,Finally Alone,Here Comes The Cowboy,Mac DeMarco,2019-05-10,144756,45,0.826,0.513,0.826,0.485,0.00224,0.109,-10.92,0.0345,96.497,4
660,Little Dogs March,Here Comes The Cowboy,Mac DeMarco,2019-05-10,149292,41,0.896,0.724,0.896,0.18,0.0226,0.109,-13.657,0.0887,126.163,4
661,Preoccupied,Here Comes The Cowboy,Mac DeMarco,2019-05-10,239645,55,0.813,0.329,0.813,0.212,0.0725,0.123,-15.421,0.163,159.062,4
662,Choo Choo,Here Comes The Cowboy,Mac DeMarco,2019-05-10,159469,40,0.838,0.0669,0.838,0.735,0.334,0.165,-11.712,0.138,167.956,4
663,K,Here Comes The Cowboy,Mac DeMarco,2019-05-10,213073,44,0.569,0.862,0.569,0.11,0.0554,0.121,-17.899,0.0436,151.795,4
664,Heart To Heart,Here Comes The Cowboy,Mac DeMarco,2019-05-10,211140,46,0.901,0.667,0.901,0.136,0.354,0.109,-16.127,0.102,150.076,4
665,Hey Cowgirl,Here Comes The Cowboy,Mac DeMarco,2019-05-10,135602,40,0.817,0.43,0.817,0.441,0.0269,0.123,-11.214,0.0417,143.02,4
666,On The Square,Here Comes The Cowboy,Mac DeMarco,2019-05-10,209393,44,0.679,0.694,0.679,0.326,0.181,0.147,-14.408,0.0283,76.715,4
667,All Of Our Yesterdays,Here Comes The Cowboy,Mac DeMarco,2019-05-10,243659,46,0.781,0.172,0.781,0.431,0.14,0.0823,-10.375,0.128,142.923,4
668,Skyless Moon,Here Comes The Cowboy,Mac DeMarco,2019-05-10,244681,40,0.775,0.889,0.775,0.0466,6.29e-05,0.111,-16.402,0.0349,127.898,4
669,Baby Bye Bye,Here Comes The Cowboy,Mac DeMarco,2019-05-10,448653,39,0.555,0.526,0.555,0.492,0.0354,0.143,-12.338,0.206,144.506,4
670,The Space Program,We got it from Here... Thank You 4 Your service,A Tribe Called Quest,2016-11-11,341040,49,0.612,0.427,0.612,0.705,0.0,0.658,-5.898,0.352,101.876,4
671,We The People....,We got it from Here... Thank You 4 Your service,A Tribe Called Quest,2016-11-11,172013,55,0.71,0.00909,0.71,0.805,0.0,0.141,-5.471,0.0637,92.601,4
672,Whateva Will Be,We got it from Here... Thank You 4 Your service,A Tribe Called Quest,2016-11-11,172760,47,0.795,0.253,0.795,0.604,1.13e-05,0.641,-6.124,0.331,92.517,4
673,Solid Wall of Sound,We got it from Here... Thank You 4 Your service,A Tribe Called Quest,2016-11-11,223346,45,0.67,0.311,0.67,0.684,0.000274,0.181,-6.053,0.401,146.054,4
674,Dis Generation,We got it from Here... Thank You 4 Your service,A Tribe Called Quest,2016-11-11,213373,48,0.739,0.0674,0.739,0.79,0.0,0.352,-5.307,0.103,96.055,4
675,Kids...,We got it from Here... Thank You 4 Your service,A Tribe Called Quest,2016-11-11,228480,41,0.837,0.0206,0.837,0.521,0.000591,0.327,-6.215,0.196,94.995,4
676,Melatonin,We got it from Here... Thank You 4 Your service,A Tribe Called Quest,2016-11-11,284693,44,0.693,0.291,0.693,0.494,0.055,0.101,-8.801,0.143,94.254,4
677,Enough!!,We got it from Here... Thank You 4 Your service,A Tribe Called Quest,2016-11-11,200693,46,0.676,0.251,0.676,0.57,0.000663,0.295,-7.23,0.0652,77.381,4
678,Mobius,We got it from Here... Thank You 4 Your service,A Tribe Called Quest,2016-11-11,171706,40,0.751,0.155,0.751,0.754,0.00479,0.111,-4.741,0.274,92.207,4
679,Black Spasmodic,We got it from Here... Thank You 4 Your service,A Tribe Called Quest,2016-11-11,183586,41,0.879,0.0851,0.879,0.575,9.62e-06,0.55,-6.175,0.281,95.008,4
680,The Killing Season,We got it from Here... Thank You 4 Your service,A Tribe Called Quest,2016-11-11,163933,39,0.648,0.184,0.648,0.756,9.63e-05,0.177,-6.166,0.229,89.304,4
681,Lost Somebody,We got it from Here... Thank You 4 Your service,A Tribe Called Quest,2016-11-11,259026,38,0.51,0.337,0.51,0.752,3.64e-05,0.0974,-7.812,0.396,183.448,4
682,Movin Backwards,We got it from Here... Thank You 4 Your service,A Tribe Called Quest,2016-11-11,281613,40,0.608,0.321,0.608,0.58,2.38e-05,0.0804,-6.504,0.314,88.937,4
683,Conrad Tokyo,We got it from Here... Thank You 4 Your service,A Tribe Called Quest,2016-11-11,211986,44,0.675,0.602,0.675,0.608,0.0387,0.103,-7.233,0.0836,95.245,4
684,Ego,We got it from Here... Thank You 4 Your service,A Tribe Called Quest,2016-11-11,197440,40,0.629,0.225,0.629,0.704,0.0,0.11,-5.52,0.277,177.92,4
685,The Donald,We got it from Here... Thank You 4 Your service,A Tribe Called Quest,2016-11-11,322233,39,0.74,0.606,0.74,0.6,0.000752,0.137,-8.443,0.319,96.542,4
686,Total Football,Wide Awake!,Parquet Courts,2018-05-18,241200,3,0.264,0.116,0.264,0.838,0.00023,0.11,-2.693,0.0401,171.283,4
687,Violence,Wide Awake!,Parquet Courts,2018-05-18,245506,0,0.446,0.0297,0.446,0.942,0.000166,0.11,-2.523,0.218,185.604,4
688,Before the Water Gets Too High,Wide Awake!,Parquet Courts,2018-05-18,245400,1,0.494,0.0724,0.494,0.786,0.129,0.349,-4.438,0.0327,150.025,4
689,Mardi Gras Beads,Wide Awake!,Parquet Courts,2018-05-18,163413,0,0.432,0.0111,0.432,0.817,0.0662,0.137,-3.162,0.0343,118.688,4
690,Almost Had to Start a Fight/In and Out of Patience,Wide Awake!,Parquet Courts,2018-05-18,194693,2,0.412,0.106,0.412,0.938,1.58e-05,0.857,-2.77,0.175,92.628,4
691,Freebird II,Wide Awake!,Parquet Courts,2018-05-18,175160,2,0.545,0.0356,0.545,0.756,0.0,0.0824,-3.0,0.0301,120.116,4
692,Normalisation,Wide Awake!,Parquet Courts,2018-05-18,131293,0,0.464,0.0507,0.464,0.815,2e-05,0.382,-5.135,0.221,147.958,4
